Note: You are using GPU for training
Dataset: Reuters
No. of target classes: 90
No. of train instances 5827
No. of dev instances 1943
No. of test instances 3019
  6959    10      3611   326/365        89% 0.002168      64.2830
  6972    10      3621   336/365        92% 0.002868      64.2671
  7005    10      3631   346/365        95% 0.047643      63.8240
  7013    10      3641   356/365        98% 0.044998      64.2618

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  7189    10      3650    10/30     0.7241   0.9391   0.7032       0.8042       1.6267

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  7197    11      3651     1/365         0% 0.000020     100.0000
  7213    11      3661    11/365         3% 0.040810      64.2045
  7228    11      3671    21/365         6% 0.018193      61.3095
  7236    11      3681    31/365         8% 0.014015      65.7258
  7249    11      3691    41/365        11% 0.000080      66.3110
  7270    11      3701    51/365        14% 0.014605      65.5637
  7294    11      3711    61/365        17% 0.098220      66.3934
  7305    11      3721    71/365        19% 0.014993      67.6937
  7319    11      3731    81/365        22% 0.011066      67.4383
  7332    11      3741    91/365        25% 0.018654      66.6896
  7347    11      3751   101/365        28% 0.052037      67.3267
  7359    11      3761   111/365        30% 0.000035      67.8491
  7370    11      3771   121/365        33% 0.046526      68.0269
  7393    11      3781   131/365        36% 0.037351      67.7004
  7406    11      3791   141/365        39% 0.006302      67.6418
  7421    11      3801   151/365        41% 0.040653      67.4255
  7435    11      3811   161/365        44% 0.001643      67.4689
  7446    11      3821   171/365        47% 0.018396      67.5439
  7457    11      3831   181/365        50% 0.009688      66.9890
  7471    11      3841   191/365        52% 0.020317      66.6230
  7498    11      3851   201/365        55% 0.049906      65.4540
  7510    11      3861   211/365        58% 0.027745      65.3436
  7526    11      3871   221/365        61% 0.065732      65.1867
  7538    11      3881   231/365        63% 0.021814      65.1515
  7548    11      3891   241/365        66% 0.009930      65.1193
  7563    11      3901   251/365        69% 0.045571      65.1643
  7581    11      3911   261/365        72% 0.055890      65.5172
