Note: You are using GPU for training
Dataset: Reuters
No. of target classes: 90
No. of train instances 5827
No. of dev instances 1943
No. of test instances 3019
  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  5764     9      2921     1/365         0% 0.000023     100.0000
  5774     9      2931    11/365         3% 0.048489      75.5682
  5793     9      2941    21/365         6% 0.068353      69.3452
  5807     9      2951    31/365         8% 0.030320      67.1371
  5815     9      2961    41/365        11% 0.027463      69.2073
  5824     9      2971    51/365        14% 0.049170      69.9755
  5844     9      2981    61/365        17% 0.006274      70.0820
  5862     9      2991    71/365        19% 0.037623      66.8134
  5874     9      3001    81/365        22% 0.017865      66.8981
  5893     9      3011    91/365        25% 0.049354      67.0330
  5916     9      3021   101/365        28% 0.051713      66.7698
  5927     9      3031   111/365        30% 0.001863      67.1171
  5938     9      3041   121/365        33% 0.027326      66.9938
  5958     9      3051   131/365        36% 0.069329      66.2691
  5970     9      3061   141/365        39% 0.024806      65.7801
  5987     9      3071   151/365        41% 0.008504      65.8526
  6000     9      3081   161/365        44% 0.032249      66.2655
  6016     9      3091   171/365        47% 0.038752      66.7398
  6027     9      3101   181/365        50% 0.014011      66.7472
  6037     9      3111   191/365        52% 0.016255      66.9503
  6060     9      3121   201/365        55% 0.026657      66.6978
  6071     9      3131   211/365        58% 0.008318      66.7654
  6089     9      3141   221/365        61% 0.022273      66.6572
  6105     9      3151   231/365        63% 0.011530      66.6667
  6122     9      3161   241/365        66% 0.021695      66.3122
  6137     9      3171   251/365        69% 0.014209      66.5588
  6153     9      3181   261/365        72% 0.045188      66.4272
  6162     9      3191   271/365        74% 0.006340      66.7897
  6175     9      3201   281/365        77% 0.028795      66.8372
  6200     9      3211   291/365        80% 0.017056      66.6452
  6210     9      3221   301/365        82% 0.039485      66.4452
  6234     9      3231   311/365        85% 0.037997      65.9968
  6249     9      3241   321/365        88% 0.042810      65.7710
  6266     9      3251   331/365        91% 0.015270      65.5778
  6280     9      3261   341/365        93% 0.028862      65.7909
  6291     9      3271   351/365        96% 0.000073      65.7862
  6310     9      3281   361/365        99% 0.000480      65.6602

  Time Epoch Iteration Progress     Dev/Acc. Dev/Pr.  Dev/Recall   Dev/F1       Dev/Loss
  6478     9      3285     9/30     0.7468   0.9417   0.7296       0.8222       1.5832

  Time Epoch Iteration Progress    (%Epoch)   Loss     Accuracy
  6495    10      3291     6/365         2% 0.067826      57.2917
  6508    10      3301    16/365         4% 0.067764      58.2031
  6520    10      3311    26/365         7% 0.000065      62.7404
  6538    10      3321    36/365        10% 0.035267      64.0625
  6557    10      3331    46/365        13% 0.018968      63.1793
  6577    10      3341    56/365        15% 0.003309      62.2768
  6587    10      3351    66/365        18% 0.007043      62.5947
  6601    10      3361    76/365        21% 0.030778      63.1579
  6615    10      3371    86/365        24% 0.055525      63.4448
